"LNGS Time","PUR_TE276_TFILTEROUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_TE281_TFEOUTLET.PI","PUR_DPT288_FLOW_A.PI","PUR_TE278_TFILTEROUTLET.PI","PUR_LXEELIFETIME.PI"
"2020-02-04 10:05:05",-94.0047302246094,-92.0027465820313,-90.7331924438477,1.95443141460419,17.3067779541016,38.9137001037598
"2020-02-04 11:05:05",-93.9742126464844,-92.0027465820313,-90.7026748657227,1.91988289356232,17.8255767822266,39.6811981201172
"2020-02-04 12:05:05",-93.9681091308594,-91.9539184570313,-90.6965713500977,1.95700490474701,17.8133697509766,40.0144996643066
"2020-02-04 13:05:05",-93.9497985839844,-91.8379516601563,-90.7026748657227,1.97768807411194,17.8072662353516,40.3322982788086
"2020-02-04 14:05:05",-94.0047302246094,-91.9600219726563,-90.7515029907227,1.95580065250397,17.8805084228516,41.1758003234863
"2020-02-04 15:05:05",-93.9559020996094,-91.8989868164063,-90.7148818969727,1.93211436271667,17.8560943603516,41.6260986328125
"2020-02-04 16:05:05",-94.0047302246094,-91.8562622070313,-90.7392959594727,1.93349945545197,17.9415435791016,41.8409004211426
"2020-02-04 17:05:05",-93.9742126464844,-91.8562622070313,-90.7087783813477,1.91541576385498,17.5570220947266,42.236400604248
"2020-02-04 18:05:05",-93.9009704589844,-91.8806762695313,-90.6538467407227,1.95826303958893,17.4471588134766,42.067798614502
"2020-02-04 19:05:05",-93.9436950683594,-91.8684692382813,-90.6599502563477,1.92055237293243,17.2701568603516,41.9921989440918
"2020-02-04 20:05:05",-93.8704528808594,-91.8196411132813,-90.6294326782227,1.88765335083008,17.6363677978516,42.155101776123
"2020-02-04 21:05:05",-93.9497985839844,-91.9722290039063,-90.6965713500977,1.94151329994202,17.7462310791016,42.195499420166
"2020-02-04 22:05:05",-93.9009704589844,-91.8928833007813,-90.6294326782227,1.91887867450714,17.8805084228516,41.923698425293
"2020-02-04 23:05:05",-93.8826599121094,-91.8196411132813,-90.6477432250977,1.89433562755585,17.9842987060547,41.9794998168945
"2020-02-05 00:05:05",-93.9559020996094,-91.8135375976563,-90.7331924438477,1.92305958271027,18.0636444091797,42.3269996643066
"2020-02-05 01:05:05",-93.9253845214844,-91.7952194213867,-90.6843643188477,1.94272649288177,18.1246795654297,42.1052017211914
"2020-02-05 02:05:05",-93.9070739746094,-91.8013305664063,-90.6965713500977,1.91971564292908,18.1368865966797,42.3502006530762
"2020-02-05 03:05:05",-93.9009704589844,-91.8257446289063,-90.6721572875977,1.90785348415375,18.1551971435547,42.1292991638184
"2020-02-05 04:05:05",-93.8521423339844,-91.8440551757813,-90.6477432250977,1.91709208488464,18.1735076904297,42.5560989379883
"2020-02-05 05:05:05",-93.8948669433594,-91.7647018432617,-90.6721572875977,1.9163658618927,18.1857147216797,42.5856018066406
"2020-02-05 06:05:05",-93.8704528808594,-91.7402877807617,-90.6477432250977,1.94272649288177,18.1979217529297,42.4944000244141
"2020-02-05 07:05:05",-93.8704528808594,-91.7097702026367,-90.6355361938477,1.92545247077942,18.2101287841797,42.4168014526367
"2020-02-05 08:05:05",-93.9070739746094,-91.7524948120117,-90.6599502563477,1.92723119258881,18.1979217529297,42.834098815918
"2020-02-05 09:05:05",-93.8521423339844,-91.7158737182617,-90.6233291625977,1.93377637863159,18.0941619873047,42.8354988098145
"2020-02-05 10:05:05",-93.8155212402344,-91.5693893432617,-90.5989151000977,1.9079657793045,17.6180572509766,42.6548004150391
"2020-02-05 11:05:05",-93.8765563964844,-91.7647018432617,-90.6294326782227,1.92906379699707,17.3983306884766,42.9598999023438
"2020-02-05 12:05:05",-93.8643493652344,-91.6670455932617,-90.6538467407227,1.96519505977631,17.2152252197266,43.4454002380371
"2020-02-05 13:05:05",-93.8155212402344,-91.6609420776367,-90.6294326782227,1.92333805561066,16.8795318603516,43.7332000732422
"2020-02-05 14:05:05",-93.8277282714844,-91.7402877807617,-90.6294326782227,1.92806458473206,16.8551177978516,44.2723007202148
"2020-02-05 15:05:05",-93.8826599121094,-91.7158737182617,-90.6599502563477,1.91608655452728,16.7025299072266,44.6688995361328
"2020-02-05 16:05:05",-93.9009704589844,-91.8806762695313,-90.6721572875977,1.91524803638458,17.2152252197266,45.5376014709473
"2020-02-05 17:05:05",-93.8460388183594,-91.8257446289063,-90.6294326782227,1.92389464378357,17.5265045166016,45.5225982666016
"2020-02-05 18:05:05",-93.8704528808594,-91.7769088745117,-90.6355361938477,1.93554759025574,16.8490142822266,46.3800010681152
"2020-02-05 19:05:05",-93.8643493652344,-91.8745727539063,-90.6294326782227,1.967808842659,15.9273681640625,46.8530006408691
"2020-02-05 20:05:05",-93.8948669433594,-91.9478149414063,-90.6843643188477,1.93527090549469,16.3546142578125,47.5166015625
"2020-02-05 21:05:05",-93.8765563964844,-91.8379516601563,-90.6965713500977,1.9439936876297,16.8673248291016,47.8662986755371
"2020-02-05 22:05:05",-93.8643493652344,-91.7708053588867,-90.6355361938477,1.93349945545197,17.2884674072266,48.3563003540039
"2020-02-05 23:05:05",-93.8826599121094,-91.8196411132813,-90.6965713500977,1.91020929813385,17.6363677978516,49.0312004089355
"2020-02-06 00:05:05",-93.8948669433594,-91.7952194213867,-90.6782608032227,1.9347175359726,17.9049224853516,49.4933013916016
"2020-02-06 01:05:05",-93.8826599121094,-91.7402877807617,-90.6599502563477,1.90729236602783,18.0880584716797,50.0951995849609
"2020-02-06 02:05:05",-93.8826599121094,-91.7769088745117,-90.6538467407227,1.90009248256683,18.2162322998047,50.3056983947754
"2020-02-06 03:05:05",-93.8460388183594,-91.8135375976563,-90.6111221313477,1.94647073745728,18.2955780029297,51.0694007873535
"2020-02-06 04:05:05",-93.8765563964844,-91.8257446289063,-90.6599502563477,1.92417287826538,18.3566131591797,51.6245994567871
"2020-02-06 05:05:05",-93.8033142089844,-91.6975631713867,-90.6111221313477,1.94905471801758,18.3810272216797,52.0032997131348
"2020-02-06 06:05:05",-93.7789001464844,-91.6548385620117,-90.5867080688477,1.9326685667038,18.3993377685547,52.7921981811523
"2020-02-06 07:05:05",-93.8277282714844,-91.7891159057617,-90.5989151000977,1.92027342319489,18.3993377685547,53.3161010742188
"2020-02-06 08:05:05",-93.7727966308594,-91.6426315307617,-90.6233291625977,1.93693006038666,18.3993377685547,53.4028015136719
"2020-02-06 09:05:05",-93.7972106933594,-91.6731491088867,-90.5867080688477,1.90476417541504,18.4115447998047,54.6767997741699
"2020-02-06 10:05:05",-93.8399353027344,-91.7158737182617,-90.6355361938477,1.95015335083008,18.4786834716797,54.7799987792969
"2020-02-06 11:05:05",-93.8765563964844,-91.6914596557617,-90.6965713500977,1.96328699588776,-2.94499206542969,55.0369987487793
"2020-02-06 12:05:05",-93.2845001220703,-88.1269607543945,-88.0293045043945,1.51929044723511,-93.7850036621094,-1
"2020-02-06 13:05:05",-82.8656463623047,-89.8054504394531,-89.5796203613281,1.51526761054993,-94.5662612915039,172.317001342773
"2020-02-06 14:05:05",-73.4111557006836,-90.2998428344727,-90.1289367675781,1.79370105266571,-94.7981948852539,175.794006347656
"2020-02-06 15:05:05",-64.9271392822266,-90.2449111938477,-90.1838684082031,1.99322056770325,-94.4747085571289,155.567001342773
"2020-02-06 16:05:05",-57.6089172363281,-90.1655578613281,-89.9336242675781,1.51399517059326,-94.7737808227539,156.272994995117
"2020-02-06 17:05:05",-51.1818237304688,-89.6650695800781,-89.2805328369141,1.06196975708008,-94.5662612915039,155.300003051758
"2020-02-06 18:05:05",-23.2639007568359,-89.0791168212891,-88.5358963012695,1.09395623207092,-94.2916030883789,161.60400390625
"2020-02-06 19:05:05",-5.80146789550781,-91.6304244995117,-89.9763488769531,1.5224586725235,-93.7850036621094,-1
"2020-02-06 20:05:05",1.43740844726563,-91.5632858276367,-89.9092102050781,1.50320601463318,-93.7361755371094,101.384002685547
"2020-02-06 21:05:05",5.96017456054688,-91.5693893432617,-89.8786926269531,1.45248568058014,-93.7300720214844,108.444000244141
"2020-02-06 22:05:05",9.14625549316406,-91.4839401245117,-89.8237609863281,1.55880951881409,-93.6629333496094,113.83699798584
"2020-02-06 23:05:05",11.4228973388672,-91.5327682495117,-89.8420715332031,1.50284969806671,-93.6629333496094,121.342002868652
"2020-02-07 00:05:05",13.0403442382813,-91.4839401245117,-89.8481750488281,1.49963998794556,-93.6995544433594,125.080001831055
"2020-02-07 01:05:05",14.2061462402344,-91.5266647338867,-89.8176574707031,1.51950180530548,-93.6568298339844,132.964996337891
"2020-02-07 02:05:05",15.0667724609375,-91.4778366088867,-89.8237609863281,1.51717448234558,-93.6507263183594,137.785003662109
"2020-02-07 03:05:05",15.7137451171875,-91.4595260620117,-89.8176574707031,1.51505565643311,-93.6263122558594,142.235992431641
"2020-02-07 04:05:05",16.1837158203125,-91.4351119995117,-89.8420715332031,1.49154949188232,-93.6751403808594,148.641006469727
"2020-02-07 05:05:05",16.5865631103516,-91.4229049682617,-89.8054504394531,1.52105140686035,-93.6324157714844,152.003997802734
"2020-02-07 06:05:05",16.8978424072266,-91.4229049682617,-89.7749328613281,1.50320601463318,-93.6324157714844,157.190002441406
"2020-02-07 07:05:05",17.1480865478516,-91.4229049682617,-89.7932434082031,1.49406015872955,-93.6018981933594,163.712005615234
"2020-02-07 08:05:05",17.3433990478516,-91.3862838745117,-89.8176574707031,1.51576220989227,-93.6568298339844,165.755004882813
"2020-02-07 09:05:05",17.5081939697266,-91.4106979370117,-89.8054504394531,1.48960983753204,-93.6568298339844,169.218994140625
"2020-02-07 10:05:05",17.6546783447266,-91.3801803588867,-89.7810363769531,1.52828538417816,-93.6018981933594,174.007995605469
"2020-02-07 11:05:05",17.7950592041016,-88.8105621337891,-88.9509429931641,1.5198540687561,-93.8765563964844,175.095993041992
