"LNGS Time","PUR_TE281_TFEOUTLET.PI","PUR_TE274_TPURITYMONITOR.PI","PUR_DPT288_PMON_A.PI"
"2020-01-31 10:57:13",-91.7219772338867,-91.7158737182617
"2020-01-31 10:57:14",-91.7158737182617,,153.718170166016
"2020-01-31 10:57:15",,-91.7097702026367
"2020-01-31 10:57:16",-91.7097702026367,,156.232849121094
"2020-01-31 10:57:17",-91.7158737182617,-91.7158737182617,156.144958496094
"2020-01-31 10:57:19",-91.7158737182617,-91.7097702026367,156.828582763672
"2020-01-31 10:57:20",,,157.648895263672
"2020-01-31 10:57:21",,-91.7219772338867
"2020-01-31 10:57:22",,,158.967269897461
"2020-01-31 10:57:23",,-91.7158737182617,156.135192871094
"2020-01-31 10:57:24",,-91.7097702026367
"2020-01-31 10:57:25",-91.7097702026367,,155.842208862305
"2020-01-31 10:57:26",,-91.6975631713867,157.707489013672
"2020-01-31 10:57:27",-91.7036666870117,,156.623504638672
"2020-01-31 10:57:28",-91.7097702026367
"2020-01-31 10:57:29",,,155.475997924805
"2020-01-31 10:57:30",-91.7036666870117
"2020-01-31 10:57:31",-91.7036666870117,-91.6914596557617,158.879379272461
"2020-01-31 10:57:32",,,156.413513183594
"2020-01-31 10:57:33",-91.7158737182617
"2020-01-31 10:57:34",-91.7097702026367,-91.6975631713867,155.915451049805
"2020-01-31 10:57:35",,-91.6853561401367,162.092315673828
"2020-01-31 10:57:36",-91.7036666870117,-91.6731491088867
"2020-01-31 10:57:37",-91.7097702026367,-91.6853561401367,156.218200683594
"2020-01-31 10:57:38",,,156.779754638672
"2020-01-31 10:57:39",-91.7158737182617,-91.6670455932617
"2020-01-31 10:57:40",-91.7158737182617,,159.78271484375
"2020-01-31 10:57:41",-91.7097702026367,,158.708480834961
"2020-01-31 10:57:42",,,158.210418701172
"2020-01-31 10:57:43",,-91.6609420776367
"2020-01-31 10:57:44",,,161.286636352539
"2020-01-31 10:57:45",-91.7036666870117
"2020-01-31 10:57:46",-91.7097702026367,-91.6548385620117,159.67529296875
"2020-01-31 10:57:47",,,159.73388671875
"2020-01-31 10:57:48",-91.7036666870117,-91.6548385620117,158.869613647461
"2020-01-31 10:57:49",-91.6914596557617,-91.6365280151367
"2020-01-31 10:57:50",,,157.951629638672
"2020-01-31 10:57:51",,-91.6365280151367
"2020-01-31 10:57:52",-91.6853561401367,,158.659652709961
"2020-01-31 10:57:53",,-91.6304244995117
"2020-01-31 10:57:54",-91.6914596557617,,159.21142578125
"2020-01-31 10:57:55",-91.6853561401367,,159.58740234375
"2020-01-31 10:57:56",,,156.975067138672
"2020-01-31 10:57:57",,-91.6304244995117,157.917449951172
"2020-01-31 10:57:58",,,158.747543334961
"2020-01-31 10:57:59",,,156.794403076172
"2020-01-31 10:58:00",,,157.746551513672
"2020-01-31 10:58:01",-91.6792526245117,-91.6304244995117,154.558029174805
"2020-01-31 10:58:02",-91.6670455932617,,161.506362915039
"2020-01-31 10:58:03",,-91.6365280151367,157.062957763672
"2020-01-31 10:58:04",,-91.6182174682617
"2020-01-31 10:58:05",-91.6609420776367,,153.434936523438
"2020-01-31 10:58:06",,-91.6365280151367
"2020-01-31 10:58:07",-91.6548385620117,-91.6304244995117,157.048309326172
"2020-01-31 10:58:08",,,158.918441772461
"2020-01-31 10:58:09",-91.6609420776367
"2020-01-31 10:58:10",-91.6426315307617,,155.280685424805
"2020-01-31 10:58:11",-91.6609420776367,,156.291442871094
"2020-01-31 10:58:12",,-91.6609420776367,158.708480834961
"2020-01-31 10:58:13",-91.6426315307617,-91.6548385620117
"2020-01-31 10:58:14",,,158.576644897461
"2020-01-31 10:58:15",,,155.280685424805
"2020-01-31 10:58:16",-91.6365280151367,-91.6548385620117,157.145965576172
"2020-01-31 10:58:17",,-91.6609420776367,155.500411987305
"2020-01-31 10:58:18",,,151.374374389648
"2020-01-31 10:58:19",-91.6365280151367,-91.6670455932617
"2020-01-31 10:58:20",,,155.939880371094
"2020-01-31 10:58:21",,-91.6609420776367,152.360717773438
"2020-01-31 10:58:22",-91.6426315307617,-91.6731491088867,155.070724487305
"2020-01-31 10:58:23",,,154.850997924805
"2020-01-31 10:58:24",-91.6426315307617,-91.6914596557617,157.111785888672
"2020-01-31 10:58:25",-91.6304244995117,-91.6853561401367
"2020-01-31 10:58:26",-91.6365280151367,-91.6731491088867,155.085372924805
"2020-01-31 10:58:27",,-91.6975631713867,155.314865112305
"2020-01-31 10:58:29",-91.6426315307617,,156.550231933594
"2020-01-31 10:58:30",,-91.6975631713867,154.069747924805
"2020-01-31 10:58:31",-91.6548385620117,-91.6914596557617,157.697723388672
"2020-01-31 10:58:32",-91.6548385620117
"2020-01-31 10:58:33",,-91.7158737182617,154.362716674805
"2020-01-31 10:58:34",,-91.7097702026367
"2020-01-31 10:58:35",-91.6609420776367,,158.098114013672
"2020-01-31 10:58:36",,-91.7158737182617,154.948654174805
"2020-01-31 10:58:37",-91.6548385620117,-91.7341842651367,158.430145263672
"2020-01-31 10:58:38",-91.6670455932617,,161.701675415039
"2020-01-31 10:58:39",,,157.145965576172
"2020-01-31 10:58:40",-91.6548385620117,-91.7341842651367
"2020-01-31 10:58:41",-91.6670455932617,-91.7158737182617,156.892059326172
"2020-01-31 10:58:42",-91.6792526245117,-91.7219772338867,159.73388671875
"2020-01-31 10:58:44",-91.6792526245117,-91.7341842651367,161.213394165039
"2020-01-31 10:58:45",,-91.7219772338867,158.015106201172
"2020-01-31 10:58:46",-91.6853561401367,,162.092315673828
"2020-01-31 10:58:47",-91.6853561401367
"2020-01-31 10:58:48",,-91.7219772338867,158.000457763672
"2020-01-31 10:58:49",-91.6914596557617,-91.7158737182617
"2020-01-31 10:58:50",-91.6853561401367,,162.873565673828
"2020-01-31 10:58:51",,,155.070724487305
"2020-01-31 10:58:52",-91.6914596557617,-91.7219772338867,159.61181640625
"2020-01-31 10:58:53",,-91.7158737182617,156.975067138672
"2020-01-31 10:58:54",,-91.7219772338867,160.38330078125
"2020-01-31 10:58:55",-91.7036666870117,-91.7158737182617
"2020-01-31 10:58:56",,,158.952621459961
"2020-01-31 10:58:57",,,158.537582397461
"2020-01-31 10:58:59",-91.7036666870117,-91.7158737182617,155.988708496094
"2020-01-31 10:59:00",-91.7097702026367,,159.56298828125
"2020-01-31 10:59:01",-91.7036666870117,-91.7097702026367,156.218200683594
"2020-01-31 10:59:02",,-91.7158737182617
"2020-01-31 10:59:03",-91.7097702026367,,157.233856201172
"2020-01-31 10:59:04",,-91.7097702026367
"2020-01-31 10:59:05",-91.7158737182617,,155.119552612305
"2020-01-31 10:59:06",-91.7097702026367,,158.503402709961
"2020-01-31 10:59:07",-91.7036666870117,-91.7158737182617,157.683074951172
"2020-01-31 10:59:08",-91.7097702026367
"2020-01-31 10:59:09",-91.7036666870117,,160.44189453125
"2020-01-31 10:59:10",,-91.7097702026367,159.001449584961
"2020-01-31 10:59:11",,-91.7158737182617,155.842208862305
"2020-01-31 10:59:12",,,154.987716674805
"2020-01-31 10:59:13",-91.6914596557617,-91.7097702026367
"2020-01-31 10:59:14",-91.7097702026367,-91.7158737182617,154.865646362305
"2020-01-31 10:59:15",,,156.071716308594
"2020-01-31 10:59:16",-91.7036666870117,-91.7219772338867,158.234832763672
"2020-01-31 10:59:17",-91.7158737182617,,156.315856933594
"2020-01-31 10:59:18",-91.7036666870117,,158.430145263672
"2020-01-31 10:59:19",,-91.7341842651367
"2020-01-31 10:59:20",-91.6853561401367,-91.7219772338867,157.795379638672
"2020-01-31 10:59:21",-91.7036666870117,,152.082397460938
"2020-01-31 10:59:22",-91.6853561401367,-91.7341842651367,156.037536621094
"2020-01-31 10:59:23",-91.7036666870117,-91.7402877807617
"2020-01-31 10:59:24",-91.6914596557617,,158.024871826172
"2020-01-31 10:59:25",,,153.815826416016
"2020-01-31 10:59:26",-91.6914596557617,-91.7463912963867,156.950653076172
"2020-01-31 10:59:27",-91.7036666870117,,155.598068237305
"2020-01-31 10:59:28",,-91.7708053588867,154.157638549805
"2020-01-31 10:59:29",-91.6914596557617,-91.7647018432617
"2020-01-31 10:59:30",,,150.226898193359
"2020-01-31 10:59:31",-91.7036666870117,,157.453582763672
"2020-01-31 10:59:32",-91.7097702026367,-91.7708053588867
"2020-01-31 10:59:33",,-91.7647018432617,157.136199951172
"2020-01-31 10:59:34",-91.6914596557617,,155.510177612305
"2020-01-31 10:59:35",-91.6914596557617,-91.7708053588867,155.998474121094
"2020-01-31 10:59:36",,,155.290451049805
"2020-01-31 10:59:37",-91.7097702026367,-91.7769088745117,157.429168701172
"2020-01-31 10:59:38",-91.7036666870117,-91.7891159057617
"2020-01-31 10:59:39",-91.7097702026367,-91.7769088745117,155.778732299805
"2020-01-31 10:59:40",-91.7158737182617,-91.8013305664063,155.827560424805
"2020-01-31 10:59:41",,-91.7952194213867,153.972076416016
"2020-01-31 10:59:42",-91.7097702026367,-91.7891159057617,158.356903076172
"2020-01-31 10:59:43",,-91.7952194213867,156.633270263672
"2020-01-31 10:59:44",-91.7158737182617,-91.8013305664063
"2020-01-31 10:59:45",-91.7219772338867,,158.561996459961
"2020-01-31 10:59:46",-91.7158737182617,-91.7952194213867,158.234832763672
"2020-01-31 10:59:47",-91.7219772338867,-91.7891159057617,159.65087890625
"2020-01-31 10:59:48",,,150.348968505859
"2020-01-31 10:59:49",,-91.8013305664063,157.414520263672
"2020-01-31 10:59:50",-91.7402877807617,-91.7952194213867
"2020-01-31 10:59:51",,,158.659652709961
"2020-01-31 10:59:52",-91.7341842651367,,160.06591796875
"2020-01-31 10:59:53",-91.7585983276367,-91.7952194213867
"2020-01-31 10:59:54",-91.7463912963867,-91.8196411132813,159.13818359375
"2020-01-31 10:59:55",,,156.169372558594
"2020-01-31 10:59:56",-91.7647018432617,-91.7952194213867,158.503402709961
"2020-01-31 10:59:57",-91.7402877807617,,156.428161621094
"2020-01-31 10:59:58",,,160.808120727539
"2020-01-31 10:59:59",-91.7585983276367,-91.7891159057617
"2020-01-31 11:00:00",-91.7463912963867,,157.429168701172
"2020-01-31 11:00:01",-91.7585983276367,-91.7952194213867,160.725112915039
"2020-01-31 11:00:02",,-91.7891159057617,158.039520263672
"2020-01-31 11:00:03",-91.7585983276367,,158.122528076172
"2020-01-31 11:00:04",,,159.48974609375
"2020-01-31 11:00:05",-91.7647018432617,-91.7769088745117,154.914474487305
"2020-01-31 11:00:06",,,156.950653076172
"2020-01-31 11:00:07",,-91.7708053588867,155.183029174805
"2020-01-31 11:00:09",-91.7585983276367,,156.843231201172
"2020-01-31 11:00:10",-91.7647018432617,,156.828582763672
"2020-01-31 11:00:11",,-91.7647018432617,153.571685791016
"2020-01-31 11:00:12",,-91.7769088745117,158.146942138672
"2020-01-31 11:00:13",,-91.7708053588867,153.181030273438
"2020-01-31 11:00:15",-91.7585983276367,-91.7647018432617,160.60302734375
"2020-01-31 11:00:16",,-91.7524948120117,158.342254638672
"2020-01-31 11:00:17",,,158.039520263672
"2020-01-31 11:00:18",,-91.7647018432617,156.730926513672
"2020-01-31 11:00:19",-91.7647018432617,,157.048309326172
"2020-01-31 11:00:20",,-91.7708053588867,156.389099121094
"2020-01-31 11:00:21",-91.7585983276367,,157.609832763672
"2020-01-31 11:00:22",,,154.875411987305
"2020-01-31 11:00:23",-91.7463912963867,-91.7647018432617,157.185028076172
"2020-01-31 11:00:24",-91.7402877807617,,157.282684326172
"2020-01-31 11:00:25",,,155.988708496094
"2020-01-31 11:00:26",-91.7463912963867,-91.7708053588867,157.097137451172
"2020-01-31 11:00:27",,-91.7647018432617,158.879379272461
"2020-01-31 11:00:28",,,156.828582763672
"2020-01-31 11:00:29",-91.7463912963867,-91.7524948120117
"2020-01-31 11:00:30",-91.7402877807617,-91.7708053588867,156.818817138672
"2020-01-31 11:00:31",,,155.475997924805
"2020-01-31 11:00:32",-91.7341842651367,-91.7647018432617,156.511169433594
"2020-01-31 11:00:33",-91.7463912963867
"2020-01-31 11:00:34",-91.7402877807617,,154.997482299805
"2020-01-31 11:00:35",-91.7463912963867,-91.7769088745117,155.891036987305
"2020-01-31 11:00:36",-91.7402877807617,,155.681076049805
"2020-01-31 11:00:37",,,155.363693237305
"2020-01-31 11:00:38",,,156.608856201172
"2020-01-31 11:00:40",,-91.7708053588867,154.558029174805
"2020-01-31 11:00:41",-91.7341842651367,,156.071716308594
"2020-01-31 11:00:42",,-91.7769088745117,154.777755737305
"2020-01-31 11:00:43",,,154.987716674805
"2020-01-31 11:00:44",-91.7402877807617,-91.7769088745117,155.217208862305
"2020-01-31 11:00:45",,-91.7891159057617,157.355926513672
"2020-01-31 11:00:46",-91.7341842651367,,154.191818237305
"2020-01-31 11:00:47",-91.7463912963867,-91.7769088745117,156.794403076172
"2020-01-31 11:00:48",-91.7402877807617,,154.875411987305
"2020-01-31 11:00:49",,,157.136199951172
"2020-01-31 11:00:50",,-91.7891159057617,158.234832763672
"2020-01-31 11:00:51",-91.7585983276367,-91.7769088745117,156.242614746094
"2020-01-31 11:00:52",-91.7402877807617,,157.145965576172
"2020-01-31 11:00:53",,-91.7891159057617,155.207443237305
"2020-01-31 11:00:54",-91.7341842651367,-91.7708053588867
"2020-01-31 11:00:55",-91.7463912963867,-91.7769088745117,156.975067138672
"2020-01-31 11:00:56",,-91.7708053588867,157.648895263672
"2020-01-31 11:00:57",-91.7585983276367
"2020-01-31 11:00:58",-91.7402877807617,,158.942855834961
"2020-01-31 11:00:59",-91.7463912963867,-91.7769088745117,159.97802734375
"2020-01-31 11:01:00",,-91.7647018432617,158.171356201172
"2020-01-31 11:01:01",,,158.918441772461
"2020-01-31 11:01:02",-91.7585983276367,-91.7524948120117,161.467300415039
"2020-01-31 11:01:03",-91.7402877807617
"2020-01-31 11:01:04",-91.7341842651367,-91.7463912963867,155.378341674805
"2020-01-31 11:01:05",-91.7585983276367,-91.7524948120117,159.77294921875
"2020-01-31 11:01:07",-91.7463912963867,-91.7463912963867,156.340270996094
"2020-01-31 11:01:08",,,154.850997924805
"2020-01-31 11:01:09",-91.7585983276367,-91.7402877807617
"2020-01-31 11:01:10",,,158.098114013672
"2020-01-31 11:01:11",,-91.7341842651367,158.806137084961
"2020-01-31 11:01:12",-91.7463912963867,-91.7219772338867,160.11474609375
"2020-01-31 11:01:13",-91.7585983276367,-91.7341842651367,159.13818359375
"2020-01-31 11:01:14",,,158.342254638672
"2020-01-31 11:01:15",,-91.7219772338867,151.130233764648
"2020-01-31 11:01:16",-91.7463912963867,-91.7158737182617,158.439926147461
"2020-01-31 11:01:17",-91.7402877807617,-91.7097702026367,156.169372558594
"2020-01-31 11:01:18",-91.7463912963867,,156.037536621094
"2020-01-31 11:01:19",,,156.354919433594
"2020-01-31 11:01:20",-91.7341842651367,,153.840240478516
"2020-01-31 11:01:21",-91.7463912963867,-91.6914596557617
"2020-01-31 11:01:22",-91.7402877807617,-91.6975631713867,157.341278076172
"2020-01-31 11:01:23",,-91.7097702026367,160.41748046875
"2020-01-31 11:01:24",-91.7402877807617,-91.6975631713867
"2020-01-31 11:01:25",-91.7341842651367,,155.778732299805
"2020-01-31 11:01:26",,,156.486755371094
"2020-01-31 11:01:27",,,158.806137084961
"2020-01-31 11:01:28",-91.7219772338867,,155.607833862305
"2020-01-31 11:01:29",,-91.6914596557617,156.916473388672
"2020-01-31 11:01:30",-91.7158737182617,-91.6853561401367,157.746551513672
"2020-01-31 11:01:31",-91.7219772338867,-91.6914596557617,156.501403808594
"2020-01-31 11:01:32",,,158.259246826172
"2020-01-31 11:01:33",,,155.705490112305
"2020-01-31 11:01:34",-91.7097702026367,,161.149917602539
"2020-01-31 11:01:35",-91.7158737182617,,159.025863647461
"2020-01-31 11:01:36",,-91.7097702026367,156.550231933594
"2020-01-31 11:01:37",,-91.6914596557617,157.512176513672
"2020-01-31 11:01:38",,,158.635238647461
"2020-01-31 11:01:39",-91.7036666870117,-91.6914596557617,156.232849121094
"2020-01-31 11:01:40",-91.7097702026367,,155.607833862305
"2020-01-31 11:01:41",-91.6914596557617,,157.038543701172
"2020-01-31 11:01:42",-91.7036666870117,,153.703521728516
"2020-01-31 11:01:43",,-91.6975631713867,155.134201049805
"2020-01-31 11:01:44",,,156.281677246094
"2020-01-31 11:01:45",-91.6914596557617,,154.523849487305
"2020-01-31 11:01:46",,,158.845199584961
"2020-01-31 11:01:47",,,156.218200683594
"2020-01-31 11:01:48",,,158.576644897461
"2020-01-31 11:01:49",-91.7036666870117,,158.527816772461
"2020-01-31 11:01:50",-91.6914596557617,,155.305099487305
"2020-01-31 11:01:51",-91.6853561401367,,155.598068237305
"2020-01-31 11:01:52",-91.6914596557617,-91.7097702026367,154.289474487305
"2020-01-31 11:01:53",,,156.096130371094
"2020-01-31 11:01:54",-91.6853561401367,-91.7158737182617,157.990692138672
"2020-01-31 11:01:55",,-91.6914596557617,160.725112915039
"2020-01-31 11:01:56",,-91.6975631713867,152.287475585938
"2020-01-31 11:01:57",,,158.478988647461
"2020-01-31 11:01:58",-91.7036666870117,-91.6914596557617,157.014129638672
"2020-01-31 11:01:59",-91.6914596557617,,156.428161621094
"2020-01-31 11:02:00",-91.6853561401367,,159.30908203125
"2020-01-31 11:02:01",,-91.6975631713867,156.989715576172
"2020-01-31 11:02:02",,-91.6914596557617,162.824737548828
"2020-01-31 11:02:03",-91.6792526245117,,159.27001953125
"2020-01-31 11:02:04",-91.6853561401367,,159.99267578125
"2020-01-31 11:02:05",-91.6792526245117,,156.169372558594
"2020-01-31 11:02:06",-91.6914596557617,-91.6853561401367,157.404754638672
"2020-01-31 11:02:07",,,158.854965209961
"2020-01-31 11:02:08",,,157.893035888672
"2020-01-31 11:02:09",,-91.6731491088867,158.220184326172
"2020-01-31 11:02:10",-91.6792526245117,,160.41748046875
"2020-01-31 11:02:11",-91.6853561401367,,157.331512451172
"2020-01-31 11:02:12",,,158.903793334961
"2020-01-31 11:02:13",,-91.6609420776367,157.341278076172
"2020-01-31 11:02:14",-91.6914596557617,-91.6670455932617,161.213394165039
"2020-01-31 11:02:15",,-91.6609420776367,156.706512451172
"2020-01-31 11:02:16",,,157.658660888672
"2020-01-31 11:02:17",-91.6853561401367,,158.015106201172
"2020-01-31 11:02:18",,,157.731903076172
"2020-01-31 11:02:19",-91.6914596557617,-91.6426315307617,157.609832763672
"2020-01-31 11:02:20",-91.6853561401367,-91.6548385620117,158.503402709961
"2020-01-31 11:02:21",,-91.6426315307617,158.698715209961
"2020-01-31 11:02:22",-91.6792526245117,-91.6365280151367,158.942855834961
"2020-01-31 11:02:23",-91.6853561401367,-91.6426315307617,156.696746826172
"2020-01-31 11:02:24",-91.6792526245117,-91.6304244995117,161.897003173828
"2020-01-31 11:02:25",,-91.6365280151367,158.195770263672
"2020-01-31 11:02:26",,-91.6304244995117,158.806137084961
"2020-01-31 11:02:27",,,159.13818359375
"2020-01-31 11:02:28",,,155.695724487305
"2020-01-31 11:02:29",,-91.6182174682617,155.793380737305
"2020-01-31 11:02:30",,-91.6304244995117,158.903793334961
"2020-01-31 11:02:31",-91.6670455932617,,155.964294433594
"2020-01-31 11:02:32",-91.6609420776367,,158.576644897461
"2020-01-31 11:02:33",-91.6792526245117,-91.6182174682617,158.708480834961
"2020-01-31 11:02:34",-91.6548385620117,,157.990692138672
"2020-01-31 11:02:35",,,158.552230834961
"2020-01-31 11:02:36",,,156.291442871094
"2020-01-31 11:02:37",,,158.000457763672
"2020-01-31 11:02:38",,-91.6304244995117,154.802169799805
"2020-01-31 11:02:39",,-91.6182174682617,157.404754638672
"2020-01-31 11:02:40",-91.6426315307617,-91.6304244995117,155.510177612305
"2020-01-31 11:02:41",,,160.36865234375
"2020-01-31 11:02:42",-91.6365280151367,,158.234832763672
"2020-01-31 11:02:43",-91.6426315307617,-91.6365280151367,156.940887451172
"2020-01-31 11:02:44",,,156.550231933594
"2020-01-31 11:02:45",,,160.27099609375
"2020-01-31 11:02:46",,,156.633270263672
"2020-01-31 11:02:47",-91.6365280151367,,153.156616210938
"2020-01-31 11:02:48",-91.6548385620117,,154.914474487305
"2020-01-31 11:02:49",-91.6304244995117,-91.6548385620117,157.707489013672
"2020-01-31 11:02:50",-91.6365280151367,-91.6365280151367,156.852996826172
"2020-01-31 11:02:51",-91.6304244995117,-91.6426315307617,154.670333862305
"2020-01-31 11:02:52",,-91.6548385620117,155.412521362305
"2020-01-31 11:02:53",,-91.6426315307617,155.475997924805
"2020-01-31 11:02:54",,-91.6609420776367,156.120544433594
"2020-01-31 11:02:55",,-91.6548385620117,158.234832763672
"2020-01-31 11:02:56",-91.6365280151367,-91.6426315307617,153.654693603516
"2020-01-31 11:02:57",,-91.6609420776367,157.512176513672
"2020-01-31 11:02:58",,-91.6548385620117,157.438934326172
"2020-01-31 11:02:59",,-91.6609420776367,155.866622924805
"2020-01-31 11:03:00",,,158.137176513672
"2020-01-31 11:03:01",,,158.415496826172
"2020-01-31 11:03:02",-91.6304244995117,,155.280685424805
"2020-01-31 11:03:03",-91.6365280151367,-91.6670455932617,156.975067138672
"2020-01-31 11:03:04",-91.6426315307617,-91.6609420776367,157.697723388672
"2020-01-31 11:03:05",,-91.6670455932617,158.561996459961
"2020-01-31 11:03:06",-91.6304244995117,-91.6609420776367,156.511169433594
"2020-01-31 11:03:07",-91.6365280151367,,160.39306640625
"2020-01-31 11:03:08",,-91.6670455932617,157.111785888672
"2020-01-31 11:03:09",,-91.6731491088867,157.634246826172
"2020-01-31 11:03:10",,-91.6670455932617,158.601058959961
"2020-01-31 11:03:11",-91.6548385620117,,157.624481201172
"2020-01-31 11:03:12",-91.6365280151367,,159.21142578125
"2020-01-31 11:03:13",-91.6426315307617,,156.120544433594
"2020-01-31 11:03:14",,-91.6731491088867,161.140151977539
"2020-01-31 11:03:15",-91.6548385620117,-91.6670455932617,156.437927246094
"2020-01-31 11:03:16",,-91.6609420776367,157.585418701172
"2020-01-31 11:03:17",,,159.87060546875
"2020-01-31 11:03:18",-91.6426315307617,,158.259246826172
"2020-01-31 11:03:19",-91.6548385620117,,154.670333862305
"2020-01-31 11:03:20",-91.6426315307617,,158.649887084961
"2020-01-31 11:03:21",-91.6609420776367,,158.259246826172
"2020-01-31 11:03:22",-91.6548385620117,-91.6548385620117,157.023895263672
"2020-01-31 11:03:23",-91.6426315307617,,156.501403808594
"2020-01-31 11:03:24",-91.6548385620117,,156.608856201172
"2020-01-31 11:03:25",,,156.306091308594
"2020-01-31 11:03:26",,,160.60302734375
"2020-01-31 11:03:27",-91.6609420776367,-91.6426315307617,159.43115234375
"2020-01-31 11:03:28",,,155.290451049805
"2020-01-31 11:03:29",-91.6548385620117,,157.585418701172
"2020-01-31 11:03:30",,,154.450607299805
"2020-01-31 11:03:31",,,154.279708862305
"2020-01-31 11:03:32",,-91.6365280151367,161.579605102539
"2020-01-31 11:03:33",-91.6609420776367,,156.218200683594
"2020-01-31 11:03:34",-91.6548385620117,-91.6426315307617,155.998474121094
"2020-01-31 11:03:35",,-91.6365280151367,152.790405273438
"2020-01-31 11:03:36",-91.6609420776367,-91.6304244995117,156.379333496094
"2020-01-31 11:03:37",-91.6548385620117,,157.233856201172
"2020-01-31 11:03:38",,-91.6182174682617,155.534591674805
"2020-01-31 11:03:39",-91.6426315307617,-91.6365280151367,156.184020996094
"2020-01-31 11:03:40",-91.6548385620117,-91.6182174682617,156.975067138672
"2020-01-31 11:03:41",-91.6609420776367,-91.6304244995117,155.109786987305
"2020-01-31 11:03:42",-91.6548385620117,-91.6182174682617,157.902801513672
"2020-01-31 11:03:43",-91.6426315307617,,154.792404174805
"2020-01-31 11:03:44",-91.6548385620117,,155.827560424805
"2020-01-31 11:03:45",-91.6426315307617,,156.330505371094
"2020-01-31 11:03:46",,,155.339279174805
"2020-01-31 11:03:47",-91.6365280151367,,155.671310424805
"2020-01-31 11:03:48",-91.6426315307617,-91.6304244995117,154.142990112305
"2020-01-31 11:03:49",-91.6304244995117,-91.6365280151367,158.513168334961
"2020-01-31 11:03:50",-91.6365280151367,,154.914474487305
"2020-01-31 11:03:51",-91.6304244995117,-91.6182174682617,155.598068237305
"2020-01-31 11:03:52",,,157.048309326172
"2020-01-31 11:03:53",,-91.6304244995117,156.599090576172
"2020-01-31 11:03:54",-91.6365280151367,,158.820785522461
"2020-01-31 11:03:55",-91.6304244995117,,157.404754638672
"2020-01-31 11:03:56",,-91.6182174682617,155.290451049805
"2020-01-31 11:03:57",,-91.6304244995117,155.378341674805
"2020-01-31 11:03:58",-91.6304244995117,-91.6182174682617,157.282684326172
"2020-01-31 11:03:59",,,157.194793701172
"2020-01-31 11:04:00",,-91.6304244995117,154.182052612305
"2020-01-31 11:04:01",,-91.6365280151367,155.671310424805
"2020-01-31 11:04:02",-91.6182174682617,,152.775756835938
"2020-01-31 11:04:03",-91.6304244995117,-91.6304244995117,155.314865112305
"2020-01-31 11:04:04",-91.6182174682617,,157.331512451172
"2020-01-31 11:04:05",-91.6304244995117,,156.281677246094
"2020-01-31 11:04:06",-91.6182174682617,-91.6365280151367,152.277709960938
"2020-01-31 11:04:07",-91.6121139526367,-91.6304244995117,155.695724487305
"2020-01-31 11:04:08",,-91.6121139526367,153.898834228516
"2020-01-31 11:04:09",-91.6304244995117,-91.6304244995117,154.475021362305
"2020-01-31 11:04:10",-91.6182174682617,-91.6182174682617,157.414520263672
"2020-01-31 11:04:11",-91.6121139526367,-91.6304244995117,156.755340576172
"2020-01-31 11:04:12",-91.6182174682617,-91.6182174682617,156.608856201172
"2020-01-31 11:04:13",-91.6304244995117,,155.231857299805
"2020-01-31 11:04:14",-91.6182174682617,-91.6304244995117,156.437927246094
"2020-01-31 11:04:15",-91.6121139526367,-91.6182174682617,153.776763916016
"2020-01-31 11:04:16",-91.6182174682617,,159.70947265625
"2020-01-31 11:04:17",-91.6060104370117,-91.6304244995117,158.771957397461
"2020-01-31 11:04:18",-91.6182174682617,-91.6182174682617,159.52880859375
"2020-01-31 11:04:19",,-91.6121139526367,157.853973388672
"2020-01-31 11:04:20",,,161.970245361328
"2020-01-31 11:04:21",,-91.6182174682617,157.487762451172
"2020-01-31 11:04:22",,-91.6060104370117,158.293426513672
"2020-01-31 11:04:23",-91.6121139526367,,159.18701171875
"2020-01-31 11:04:24",,-91.6121139526367,154.362716674805
"2020-01-31 11:04:25",-91.6182174682617,-91.6060104370117,156.501403808594
"2020-01-31 11:04:26",,,156.608856201172
"2020-01-31 11:04:27",,-91.5938034057617,163.298400878906
"2020-01-31 11:04:28",,,159.91943359375
"2020-01-31 11:04:29",-91.6060104370117,-91.5815963745117,159.18701171875
"2020-01-31 11:04:30",-91.6182174682617,-91.5876998901367,157.609832763672
"2020-01-31 11:04:31",-91.6121139526367,,160.14892578125
"2020-01-31 11:04:32",,-91.5815963745117,154.777755737305
"2020-01-31 11:04:33",,,157.697723388672
"2020-01-31 11:04:34",-91.6060104370117,-91.5693893432617,159.48974609375
"2020-01-31 11:04:35",-91.6182174682617,,160.954605102539
"2020-01-31 11:04:36",,,153.132202148438
"2020-01-31 11:04:37",-91.6060104370117,-91.5632858276367,159.050277709961
"2020-01-31 11:04:38",,,158.576644897461
"2020-01-31 11:04:39",,-91.5693893432617,159.38232421875
"2020-01-31 11:04:40",,-91.5632858276367,156.193786621094
"2020-01-31 11:04:41",,-91.5571823120117,158.869613647461
"2020-01-31 11:04:42",-91.5938034057617,-91.5632858276367,158.244598388672
"2020-01-31 11:04:43",-91.6060104370117,-91.5693893432617,155.290451049805
"2020-01-31 11:04:44",-91.6121139526367,-91.5632858276367,158.464340209961
"2020-01-31 11:04:45",-91.5876998901367,,160.02685546875
"2020-01-31 11:04:46",-91.6060104370117,-91.5571823120117,156.633270263672
"2020-01-31 11:04:47",-91.5876998901367,-91.5632858276367,153.254272460938
