"LNGS Time","PUR_PT275_PPUMPOUTLET.PI","PUR_PT271_PHEOUTLET.PI","PUR_PCV287SET_AO.PI","PUR_FCV286SET_AO.PI","PUR_DPT288_PMON_A.PI","PUR_P271_P271_PUB_FMON.PI"
"2020-01-31 09:34:40",4.35058403015137,2.91634583473206,16,20,84.5520782470703,38
"2020-01-31 09:34:50",4.34584999084473,2.91371583938599,16,20,85.2698516845703,38
"2020-01-31 09:35:00",4.3440089225769,2.91318964958191,16,20,84.4153594970703,38
"2020-01-31 09:35:10",4.35058403015137,2.91187477111816,16,20,83.6487426757813,38
"2020-01-31 09:35:20",4.34926891326904,2.91634583473206,16,20,85.1233673095703,38
"2020-01-31 09:35:30",4.35058403015137,2.91581988334656,16,20,86.1487731933594,38
"2020-01-31 09:35:40",4.34926891326904,2.91634583473206,16,20,85.1136016845703,38
"2020-01-31 09:35:50",4.35058403015137,2.91503095626831,16,20,84.6253204345703,38
"2020-01-31 09:36:00",4.35505533218384,2.91503095626831,16,20,82.9162979125977,38
"2020-01-31 09:36:10",4.34795379638672,2.91845011711121,16,20,83.4143447875977,38
"2020-01-31 09:36:20",4.34584999084473,2.90977048873901,16,20,82.8772354125977,38
"2020-01-31 09:36:30",4.34979486465454,2.9189760684967,16,20,86.4661560058594,38
"2020-01-31 09:36:40",4.35110998153687,2.91976499557495,16,20,86.5393981933594,38
"2020-01-31 09:36:50",4.35110998153687,2.91634583473206,16,20,86.4319763183594,38
"2020-01-31 09:37:00",4.3440089225769,2.91845011711121,16,20,84.8548126220703,38
"2020-01-31 09:37:10",4.35110998153687,2.91634583473206,16,20,85.9681091308594,38
"2020-01-31 09:37:20",4.35189914703369,2.91187477111816,16,20,83.5999145507813,38
"2020-01-31 09:37:30",4.34532356262207,2.91503095626831,16,20,83.9270629882813,38
"2020-01-31 09:37:40",4.34979486465454,2.92029118537903,16,20,83.3801651000977,38
"2020-01-31 09:37:50",4.35058403015137,2.91634583473206,16,20,86.2220153808594,38
"2020-01-31 09:38:00",4.35505533218384,2.91845011711121,16,20,85.6360626220703,38
"2020-01-31 09:38:10",4.35110998153687,2.91581988334656,16,20,84.4788360595703,38
"2020-01-31 09:38:20",4.34532356262207,2.91976499557495,16,20,84.3079376220703,38
"2020-01-31 09:38:30",4.34584999084473,2.91503095626831,16,20,85.1477813720703,38
"2020-01-31 09:38:40",4.34926891326904,2.91634583473206,16,20,85.0647735595703,38
"2020-01-31 09:38:50",4.34584999084473,2.91766095161438,16,20,84.1858673095703,38
"2020-01-31 09:39:00",4.35452938079834,2.91845011711121,16,20,83.2190322875977,38
"2020-01-31 09:39:10",4.34926891326904,2.91634583473206,16,20,86.773796081543,38
"2020-01-31 09:39:20",4.35242509841919,2.92502593994141,16,20,83.7219848632813,38
"2020-01-31 09:39:30",4.34979486465454,2.91845011711121,16,20,85.9778747558594,38
"2020-01-31 09:39:40",4.35110998153687,2.91713500022888,16,20,83.5510864257813,38
"2020-01-31 09:39:50",4.37557125091553,2.9255518913269,16,15,61.8564147949219,38
"2020-01-31 09:40:00",4.36820697784424,2.92423677444458,16,15,67.8770065307617,38
"2020-01-31 09:40:10",4.36952209472656,2.9189760684967,16,10,43.8043785095215,38
"2020-01-31 09:40:20",4.301926612854,2.90135407447815,16,10,48.159912109375,38
"2020-01-31 09:40:30",4.36110544204712,2.92765593528748,16,10,50.3327941894531,38
"2020-01-31 09:40:40",4.39450931549072,2.9289710521698,16,10,54.0096092224121,38
"2020-01-31 09:40:50",4.39056348800659,2.93607258796692,16,10,53.0916290283203,38
"2020-01-31 09:41:00",4.39266729354858,2.92765593528748,16,10,51.4216804504395,38
"2020-01-31 09:41:10",4.39398336410522,2.9255518913269,16,10,53.2381134033203,38
"2020-01-31 09:41:20",4.38872194290161,2.92818212509155,16,10,52.9939727783203,38
"2020-01-31 09:41:30",4.3984546661377,2.92949724197388,16,10,53.6189842224121,38
"2020-01-31 09:41:40",4.40240001678467,2.92765593528748,16,10,52.9597854614258,38
"2020-01-31 09:41:50",4.39976978302002,2.92502593994141,16,10,55.3524017333984,38
"2020-01-31 09:42:00",4.39661359786987,2.92423677444458,16,10,54.6688079833984,38
"2020-01-31 09:42:10",4.40055894851685,2.92765593528748,16,10,54.5320892333984,38
"2020-01-31 09:42:20",4.40055894851685,2.9255518913269,16,10,54.4344253540039,38
"2020-01-31 09:42:30",4.39398336410522,2.92371082305908,16,10,55.572135925293,38
"2020-01-31 09:42:40",4.39056348800659,2.9289710521698,16,10,52.7400588989258,38
"2020-01-31 09:42:50",4.39529848098755,2.92818212509155,16,10,53.8728904724121,38
"2020-01-31 09:43:00",4.39450931549072,2.92292189598083,16,10,53.5213279724121,38
"2020-01-31 09:43:10",4.3979287147522,2.92634105682373,16,10,53.9119529724121,38
"2020-01-31 09:43:20",4.3984546661377,2.92765593528748,16,10,53.5213279724121,38
"2020-01-31 09:43:30",4.39529848098755,2.9289710521698,16,10,54.9129486083984,38
"2020-01-31 09:43:40",4.39187812805176,2.92423677444458,16,10,51.6169929504395,38
"2020-01-31 09:43:50",4.39398336410522,2.92292189598083,16,10,51.9197387695313,38
"2020-01-31 09:44:00",4.39187812805176,2.92423677444458,16,10,52.4959182739258,38
"2020-01-31 09:44:10",4.39661359786987,2.92239570617676,16,10,56.1092567443848,38
"2020-01-31 09:44:20",4.39319324493408,2.92239570617676,16,10,54.4344253540039,38
"2020-01-31 09:44:30",4.39976978302002,2.9255518913269,16,10,52.8377151489258,38
"2020-01-31 09:44:40",4.39529848098755,2.92818212509155,16,10,54.2635269165039,38
"2020-01-31 09:44:50",4.39266729354858,2.92818212509155,16,10,54.5320892333984,38
"2020-01-31 09:45:00",4.39003705978394,2.92949724197388,16,10,53.4236717224121,38
"2020-01-31 09:45:10",4.39135217666626,2.92423677444458,16,10,52.6912307739258,38
"2020-01-31 09:45:20",4.39135217666626,2.92502593994141,16,10,54.2537612915039,38
"2020-01-31 09:45:30",4.39319324493408,2.93081212043762,16,10,55.1424407958984,38
"2020-01-31 09:45:40",4.39135217666626,2.92765593528748,16,10,54.1560935974121,38
"2020-01-31 09:45:50",4.39661359786987,2.92502593994141,16,10,54.4344253540039,38
"2020-01-31 09:46:00",4.40108489990234,2.92029118537903,16,10,53.7410545349121,38
"2020-01-31 09:46:10",4.39450931549072,2.92292189598083,16,10,54.1072654724121,38
"2020-01-31 09:46:20",4.39135217666626,2.92634105682373,16,10,54.5809173583984,38
"2020-01-31 09:46:30",4.38661813735962,2.93212723731995,16,10,53.5555076599121,38
"2020-01-31 09:46:40",4.39003705978394,2.92292189598083,16,10,53.3113670349121,38
"2020-01-31 09:46:50",4.39450931549072,2.92239570617676,16,10,55.8504676818848,38
"2020-01-31 09:47:00",4.39398336410522,2.92634105682373,16,10,53.6043357849121,38
"2020-01-31 09:47:10",4.39529848098755,2.92160677909851,16,10,53.5213279724121,38
"2020-01-31 09:47:20",4.39135217666626,2.9255518913269,16,10,55.767448425293,38
"2020-01-31 09:47:30",4.39187812805176,2.91976499557495,16,10,53.1404571533203,38
"2020-01-31 09:47:40",4.39661359786987,2.92765593528748,16,10,54.3270034790039,38
"2020-01-31 09:47:50",4.39187812805176,2.92160677909851,16,10,51.8123168945313,38
"2020-01-31 09:48:00",4.38872194290161,2.92029118537903,16,10,54.1414451599121,38
"2020-01-31 09:48:10",4.39266729354858,2.92292189598083,16,10,53.4969139099121,38
"2020-01-31 09:48:20",4.3984546661377,2.92765593528748,16,10,55.4012298583984,38
"2020-01-31 09:48:30",4.39319324493408,2.92371082305908,16,10,54.0340232849121,38
"2020-01-31 09:48:40",4.39003705978394,2.9289710521698,16,10,54.0193748474121,38
"2020-01-31 09:48:50",4.39661359786987,2.9255518913269,16,10,54.0096092224121,38
"2020-01-31 09:49:00",4.39266729354858,2.92634105682373,16,10,52.6277542114258,38
"2020-01-31 09:49:10",4.38793325424194,2.92292189598083,16,10,53.9607810974121,38
"2020-01-31 09:49:20",4.39319324493408,2.92371082305908,16,10,51.3728523254395,38
"2020-01-31 09:49:30",4.39187812805176,2.92371082305908,16,10,53.8631248474121,38
"2020-01-31 09:49:40",4.39450931549072,2.92634105682373,16,10,54.5320892333984,38
"2020-01-31 09:49:50",4.39398336410522,2.9289710521698,16,10,53.4334373474121,38
"2020-01-31 09:50:00",4.39135217666626,2.92371082305908,16,10,53.8875389099121,38
"2020-01-31 09:50:10",4.39003705978394,2.92292189598083,16,10,52.2029495239258,38
"2020-01-31 09:50:20",4.39135217666626,2.92502593994141,16,10,54.9129486083984,38
"2020-01-31 09:50:30",4.39135217666626,2.92423677444458,16,10,52.6912307739258,38
"2020-01-31 09:50:40",4.39319324493408,2.92423677444458,16,10,54.2635269165039,38
"2020-01-31 09:50:50",4.39924383163452,2.92292189598083,16,10,53.0086212158203,38
"2020-01-31 09:51:00",4.39924383163452,2.92502593994141,16,10,55.0447845458984,38
"2020-01-31 09:51:10",4.39319324493408,2.92502593994141,16,10,53.3748435974121,38
"2020-01-31 09:51:20",4.39529848098755,2.92765593528748,16,10,53.9461326599121,38
"2020-01-31 09:51:30",4.39398336410522,2.92634105682373,16,10,54.1170310974121,38
"2020-01-31 09:51:40",4.39450931549072,2.92160677909851,16,10,49.8689270019531,38
"2020-01-31 09:51:50",4.3847770690918,2.91713500022888,16,10,51.5925788879395,38
"2020-01-31 09:52:00",4.38793325424194,2.9189760684967,16,10,51.8123168945313,38
"2020-01-31 09:52:10",4.39398336410522,2.9255518913269,16,10,55.2547454833984,38
"2020-01-31 09:52:20",4.39398336410522,2.92371082305908,16,10,52.7644729614258,38
"2020-01-31 09:52:30",4.39450931549072,2.92160677909851,16,10,54.2635269165039,38
"2020-01-31 09:52:40",4.39398336410522,2.92239570617676,16,10,54.4344253540039,38
"2020-01-31 09:52:50",4.39398336410522,2.91976499557495,16,10,52.7156448364258,38
"2020-01-31 09:53:00",4.38530302047729,2.92371082305908,16,10,52.9597854614258,38
"2020-01-31 09:53:10",4.39266729354858,2.92818212509155,16,10,52.0418167114258,38
"2020-01-31 09:53:20",4.38740730285645,2.92239570617676,16,10,53.9607810974121,38
"2020-01-31 09:53:30",4.39266729354858,2.92423677444458,16,10,53.8728904724121,38
"2020-01-31 09:53:40",4.39319324493408,2.92292189598083,16,10,54.5955657958984,38
"2020-01-31 09:53:50",4.39266729354858,2.92292189598083,16,10,53.8240623474121,38
"2020-01-31 09:54:00",4.39319324493408,2.9255518913269,16,10,54.0682029724121,38
"2020-01-31 09:54:10",4.38740730285645,2.92239570617676,16,10,53.1648712158203,38
"2020-01-31 09:54:20",4.39266729354858,2.92502593994141,16,10,52.6179885864258,38
"2020-01-31 09:54:30",4.39135217666626,2.92502593994141,16,10,55.2547454833984,38
"2020-01-31 09:54:40",4.3984546661377,2.92371082305908,16,10,55.9383583068848,38
"2020-01-31 09:54:50",4.39266729354858,2.9255518913269,16,10,55.3768157958984,38
"2020-01-31 09:55:00",4.36242055892944,2.91055965423584,16,15,71.8321533203125,38
"2020-01-31 09:55:10",4.36689186096191,2.91976499557495,16,15,71.0508880615234,38
"2020-01-31 09:55:20",4.36820697784424,2.91187477111816,16,15,71.3926849365234,38
"2020-01-31 09:55:30",4.33743333816528,2.90977048873901,16,20,84.7229766845703,38
"2020-01-31 09:55:40",4.34716510772705,2.91634583473206,16,20,85.0159454345703,38
"2020-01-31 09:55:50",4.35058403015137,2.91318964958191,16,20,82.5598526000977,38
"2020-01-31 09:56:00",4.33085823059082,2.90714049339294,16,25,97.5161361694336,38
"2020-01-31 09:56:10",4.33006906509399,2.91108560562134,16,25,97.8579330444336,38
"2020-01-31 09:56:20",4.33348798751831,2.91371583938599,16,25,97.0864486694336,38
"2020-01-31 09:56:30",4.33269929885864,2.90977048873901,16,25,94.3764495849609,38
"2020-01-31 09:56:40",4.31113195419312,2.90714049339294,16,30,110.504608154297,38
"2020-01-31 09:56:50",4.31165790557861,2.9005651473999,16,30,110.016326904297,38
"2020-01-31 09:57:00",4.31113195419312,2.90661430358887,16,30,111.95484161377,38
"2020-01-31 09:57:10",4.31954860687256,2.90977048873901,16,30,109.137420654297,38
"2020-01-31 09:57:20",4.32033729553223,2.9045102596283,16,30,109.440155029297,38
"2020-01-31 09:57:30",4.31954860687256,2.90661430358887,16,30,110.504608154297,38
"2020-01-31 09:57:40",4.31823348999023,2.9005651473999,16,30,108.942092895508,38
"2020-01-31 09:57:50",4.31113195419312,2.90977048873901,16,30,108.209648132324,38
"2020-01-31 09:58:00",4.30771255493164,2.9005651473999,16,30,107.281913757324,38
"2020-01-31 09:58:10",4.31507730484009,2.90714049339294,16,30,111.393295288086,38
"2020-01-31 09:58:20",4.32165241241455,2.90582537651062,16,30,110.319061279297,38
"2020-01-31 09:58:30",4.31428813934326,2.90792942047119,16,30,109.977264404297,38
"2020-01-31 09:58:40",4.31507730484009,2.90529942512512,16,30,110.480194091797,38
"2020-01-31 09:58:50",4.31244707107544,2.90188002586365,16,30,109.952850341797,38
"2020-01-31 09:59:00",4.31165790557861,2.91055965423584,16,30,111.97925567627,38
"2020-01-31 09:59:10",4.31297302246094,2.90977048873901,16,30,110.612030029297,38
"2020-01-31 09:59:20",4.31560325622559,2.90714049339294,16,30,109.196014404297,38
"2020-01-31 09:59:30",4.31823348999023,2.91055965423584,16,30,109.635467529297,38
"2020-01-31 09:59:40",4.31428813934326,2.90661430358887,16,30,110.211639404297,38
"2020-01-31 09:59:50",4.31691837310791,2.90529942512512,16,30,107.989921569824,38
"2020-01-31 10:00:00",4.31770706176758,2.9045102596283,16,30,110.221405029297,38
"2020-01-31 10:00:10",4.31165790557861,2.90792942047119,16,30,108.722366333008,38
"2020-01-31 10:00:20",4.31297302246094,2.90792942047119,16,30,110.050506591797,38
"2020-01-31 10:00:30",4.31560325622559,2.90714049339294,16,30,112.76050567627,38
"2020-01-31 10:00:40",4.31770706176758,2.90977048873901,16,30,110.660858154297,38
"2020-01-31 10:00:50",4.31560325622559,2.90977048873901,16,30,113.615020751953,38
"2020-01-31 10:01:00",4.31428813934326,2.90977048873901,16,30,111.85718536377,38
"2020-01-31 10:01:10",4.31691837310791,2.90319514274597,16,30,110.236053466797,38
"2020-01-31 10:01:20",4.31428813934326,2.90792942047119,16,30,111.99390411377,38
"2020-01-31 10:01:30",4.31560325622559,2.90188002586365,16,30,109.625701904297,38
"2020-01-31 10:01:40",4.31376218795776,2.90582537651062,16,30,109.293670654297,38
"2020-01-31 10:01:50",4.31560325622559,2.91108560562134,16,30,112.56519317627,38
"2020-01-31 10:02:00",4.31560325622559,2.90977048873901,16,30,110.504608154297,38
"2020-01-31 10:02:10",4.3190221786499,2.91108560562134,16,30,110.416717529297,38
"2020-01-31 10:02:20",4.31376218795776,2.91187477111816,16,30,109.098358154297,38
"2020-01-31 10:02:30",4.31691837310791,2.90529942512512,16,30,111.56421661377,38
"2020-01-31 10:02:40",4.30771255493164,2.91240072250366,16,30,109.855194091797,38
"2020-01-31 10:02:50",4.31376218795776,2.91055965423584,16,30,111.481185913086,38
"2020-01-31 10:03:00",4.31823348999023,2.9045102596283,16,30,110.358123779297,38
"2020-01-31 10:03:10",4.31428813934326,2.90582537651062,16,30,108.820022583008,38
"2020-01-31 10:03:20",4.32033729553223,2.90714049339294,16,30,110.685272216797,38
"2020-01-31 10:03:30",4.31823348999023,2.90582537651062,16,30,110.538787841797,38
"2020-01-31 10:03:40",4.31770706176758,2.90529942512512,16,30,110.602264404297,38
"2020-01-31 10:03:50",4.30718660354614,2.90924453735352,16,30,107.403984069824,38
"2020-01-31 10:04:00",4.31428813934326,2.91108560562134,16,30,111.051498413086,38
"2020-01-31 10:04:10",4.32033729553223,2.91055965423584,16,30,113.28784942627,38
"2020-01-31 10:04:20",4.31428813934326,2.90714049339294,16,30,111.97925567627,38
"2020-01-31 10:04:30",4.31770706176758,2.90977048873901,16,30,111.017318725586,38
"2020-01-31 10:04:40",4.31428813934326,2.91318964958191,16,30,110.773162841797,38
"2020-01-31 10:04:50",4.31428813934326,2.9189760684967,16,30,110.455780029297,38
"2020-01-31 10:05:00",4.31376218795776,2.90792942047119,16,30,109.440155029297,38
"2020-01-31 10:05:10",4.32033729553223,2.90924453735352,16,30,111.344467163086,38
"2020-01-31 10:05:20",4.32086324691772,2.9045102596283,16,30,112.43335723877,38
"2020-01-31 10:05:30",4.31560325622559,2.90792942047119,16,30,109.918670654297,38
"2020-01-31 10:05:40",4.31691837310791,2.91055965423584,16,30,113.15113067627,38
"2020-01-31 10:05:50",4.31244707107544,2.9039843082428,16,30,112.65308380127,38
"2020-01-31 10:06:00",4.31770706176758,2.90714049339294,16,30,110.221405029297,38
"2020-01-31 10:06:10",4.31428813934326,2.9045102596283,16,30,111.320053100586,38
"2020-01-31 10:06:20",4.32033729553223,2.91108560562134,16,30,111.95484161377,38
"2020-01-31 10:06:30",4.31770706176758,2.90924453735352,16,30,109.869842529297,38
"2020-01-31 10:06:40",4.31770706176758,2.90529942512512,16,30,109.513397216797,38
"2020-01-31 10:06:50",4.31376218795776,2.90924453735352,16,30,109.122772216797,38
"2020-01-31 10:07:00",4.30981683731079,2.91187477111816,16,30,110.978256225586,38
"2020-01-31 10:07:10",4.31428813934326,2.90582537651062,16,30,109.806365966797,38
"2020-01-31 10:07:20",4.30850172042847,2.91055965423584,16,30,109.113006591797,38
"2020-01-31 10:07:30",4.31560325622559,2.91108560562134,16,30,108.990921020508,38
"2020-01-31 10:07:40",4.31691837310791,2.90714049339294,16,30,111.58863067627,38
"2020-01-31 10:07:50",4.31297302246094,2.90661430358887,16,30,110.260467529297,38
"2020-01-31 10:08:00",4.31507730484009,2.90714049339294,16,30,109.098358154297,38
"2020-01-31 10:08:10",4.31297302246094,2.90924453735352,16,30,106.354156494141,38
"2020-01-31 10:08:20",4.31507730484009,2.91503095626831,16,30,109.366912841797,38
"2020-01-31 10:08:30",4.31507730484009,2.90003895759583,16,30,106.305328369141,38
"2020-01-31 10:08:40",4.31560325622559,2.89925003051758,16,30,110.074920654297,38
"2020-01-31 10:08:50",4.31560325622559,2.91371583938599,16,30,110.944076538086,38
"2020-01-31 10:09:00",4.31165790557861,2.90582537651062,16,30,109.943084716797,38
"2020-01-31 10:09:10",4.31770706176758,2.91055965423584,16,30,111.539779663086,38
"2020-01-31 10:09:20",4.31507730484009,2.91055965423584,16,30,109.308319091797,38
"2020-01-31 10:09:30",4.31560325622559,2.90714049339294,16,30,109.293670654297,38
"2020-01-31 10:09:40",4.31823348999023,2.90661430358887,16,30,108.844436645508,38
"2020-01-31 10:09:50",4.31560325622559,2.90714049339294,16,30,110.529022216797,38
"2020-01-31 10:10:00",4.31954860687256,2.90661430358887,16,30,113.639434814453,38
"2020-01-31 10:10:10",4.32086324691772,2.91318964958191,16,30,112.07691192627,38
"2020-01-31 10:10:20",4.31954860687256,2.90661430358887,16,30,112.98023223877,38
"2020-01-31 10:10:30",4.31244707107544,2.91055965423584,16,30,111.017318725586,38
"2020-01-31 10:10:40",4.31113195419312,2.91240072250366,16,30,107.218437194824,38
"2020-01-31 10:10:50",4.30508279800415,2.91055965423584,16,30,108.453811645508,38
"2020-01-31 10:11:00",4.31113195419312,2.90924453735352,16,30,112.06714630127,38
"2020-01-31 10:11:10",4.31560325622559,2.9045102596283,16,30,112.36988067627,38
"2020-01-31 10:11:20",4.31507730484009,2.90792942047119,16,30,110.612030029297,38
"2020-01-31 10:11:30",4.31823348999023,2.90714049339294,16,30,109.894256591797,38
"2020-01-31 10:11:40",4.31770706176758,2.91240072250366,16,30,112.09156036377,38
"2020-01-31 10:11:50",4.29982233047485,2.90319514274597,16,35,118.439315795898,38
"2020-01-31 10:12:00",4.29666614532471,2.9045102596283,16,35,120.270385742188,38
"2020-01-31 10:12:10",4.29982233047485,2.90529942512512,16,35,117.755699157715,38
"2020-01-31 10:12:20",4.30376768112183,2.90582537651062,16,35,120.001831054688,38
"2020-01-31 10:12:30",4.29850721359253,2.9045102596283,16,40,121.96475982666,38
"2020-01-31 10:12:40",4.29850721359253,2.89925003051758,16,40,127.873039245605,38
"2020-01-31 10:12:50",4.29982233047485,2.90319514274597,16,40,125.211868286133,38
"2020-01-31 10:13:00",4.29456186294556,2.90135407447815,16,40,123.590759277344,38
"2020-01-31 10:13:10",4.29850721359253,2.90188002586365,16,40,122.88272857666,38
"2020-01-31 10:13:20",4.29535102844238,2.90661430358887,16,40,123.42960357666,38
"2020-01-31 10:13:30",4.29929637908936,2.90135407447815,16,40,126.066375732422,38
"2020-01-31 10:13:40",4.29403591156006,2.90188002586365,16,40,127.570304870605,38
"2020-01-31 10:13:50",4.29587697982788,2.91318964958191,16,40,126.066375732422,38
"2020-01-31 10:14:00",4.29850721359253,2.9045102596283,16,40,128.400390625,38
"2020-01-31 10:14:10",4.29272079467773,2.9039843082428,16,40,126.017547607422,38
"2020-01-31 10:14:20",4.29850721359253,2.90188002586365,16,40,125.163040161133,38
"2020-01-31 10:14:30",4.29719209671021,2.9039843082428,16,40,127.472648620605,38
"2020-01-31 10:14:40",4.30324172973633,2.90188002586365,16,40,125.529251098633,38
"2020-01-31 10:14:50",4.30061149597168,2.90714049339294,16,40,125.553665161133,38
"2020-01-31 10:15:00",4.301926612854,2.90529942512512,16,40,124.494094848633,38
"2020-01-31 10:15:10",4.3024525642395,2.90661430358887,16,40,125.211868286133,38
"2020-01-31 10:15:20",4.29061698913574,2.9039843082428,16,40,126.139617919922,38
"2020-01-31 10:15:30",4.29666614532471,2.90529942512512,16,40,125.836868286133,38
"2020-01-31 10:15:40",4.30376768112183,2.91108560562134,16,40,125.104446411133,38
"2020-01-31 10:15:50",4.30061149597168,2.90188002586365,16,40,127.741203308105,38
"2020-01-31 10:16:00",4.29719209671021,2.90582537651062,16,40,129.850616455078,38
"2020-01-31 10:16:10",4.30061149597168,2.91187477111816,16,40,127.741203308105,38
"2020-01-31 10:16:20",4.29140567779541,2.90188002586365,16,40,125.529251098633,38
"2020-01-31 10:16:30",4.29929637908936,2.9005651473999,16,40,125.250930786133,38
"2020-01-31 10:16:40",4.30061149597168,2.90319514274597,16,40,127.335929870605,38
"2020-01-31 10:16:50",4.29719209671021,2.9039843082428,16,40,127.311515808105,38
"2020-01-31 10:17:00",4.29535102844238,2.9039843082428,16,40,127.360343933105,38
"2020-01-31 10:17:10",4.30113744735718,2.9039843082428,16,40,128.3271484375,38
"2020-01-31 10:17:20",4.301926612854,2.91108560562134,16,40,125.040969848633,38
"2020-01-31 10:17:30",4.29929637908936,2.9039843082428,16,40,125.065383911133,38
"2020-01-31 10:17:40",4.29719209671021,2.90529942512512,16,40,127.667961120605,38
"2020-01-31 10:17:50",4.29403591156006,2.90529942512512,16,40,125.236282348633,38
"2020-01-31 10:18:00",4.29666614532471,2.90188002586365,16,40,126.886711120605,38
"2020-01-31 10:18:10",4.30061149597168,2.91055965423584,16,40,127.277336120605,38
"2020-01-31 10:18:20",4.29850721359253,2.90135407447815,16,40,125.958953857422,38
"2020-01-31 10:18:30",4.301926612854,2.90582537651062,16,40,125.260696411133,38
"2020-01-31 10:18:40",4.29666614532471,2.90661430358887,16,40,127.008781433105,38
"2020-01-31 10:18:50",4.30061149597168,2.90582537651062,16,40,126.154266357422,38
"2020-01-31 10:19:00",4.29587697982788,2.90924453735352,16,40,127.311515808105,38
"2020-01-31 10:19:10",4.29535102844238,2.9039843082428,16,40,127.873039245605,38
"2020-01-31 10:19:20",4.29324674606323,2.9045102596283,16,40,127.594718933105,38
"2020-01-31 10:19:30",4.30718660354614,2.90661430358887,16,40,126.823234558105,38
"2020-01-31 10:19:40",4.301926612854,2.90319514274597,16,40,129.010757446289,38
"2020-01-31 10:19:50",4.29719209671021,2.90529942512512,16,40,126.261688232422,38
"2020-01-31 10:20:00",4.30324172973633,2.9005651473999,16,40,128.986343383789,38
"2020-01-31 10:20:10",4.29061698913574,2.90714049339294,16,40,124.787063598633,38
"2020-01-31 10:20:20",4.30061149597168,2.90003895759583,16,40,123.444274902344,38
"2020-01-31 10:20:30",4.29535102844238,2.9005651473999,16,40,126.422821044922,38
"2020-01-31 10:20:40",4.30113744735718,2.90582537651062,16,40,125.324172973633,38
"2020-01-31 10:20:50",4.29719209671021,2.90582537651062,16,40,125.871047973633,38
"2020-01-31 10:21:00",4.301926612854,2.90529942512512,16,40,126.471649169922,38
"2020-01-31 10:21:10",4.29324674606323,2.90003895759583,16,40,123.639587402344,38
"2020-01-31 10:21:20",4.29456186294556,2.90792942047119,16,40,127.116203308105,38
"2020-01-31 10:21:30",4.29535102844238,2.9005651473999,16,40,125.407180786133,38
"2020-01-31 10:21:40",4.29456186294556,2.90792942047119,16,40,127.887687683105,38
"2020-01-31 10:21:50",4.29719209671021,2.90135407447815,16,40,128.791030883789,38
"2020-01-31 10:22:00",4.29929637908936,2.90714049339294,16,40,126.789054870605,38
"2020-01-31 10:22:10",4.29666614532471,2.9045102596283,16,40,126.066375732422,38
"2020-01-31 10:22:20",4.29982233047485,2.9039843082428,16,40,124.103469848633,38
"2020-01-31 10:22:30",4.29535102844238,2.89925003051758,16,40,124.933547973633,38
"2020-01-31 10:22:40",4.29403591156006,2.9005651473999,16,40,126.530242919922,38
"2020-01-31 10:22:50",4.29719209671021,2.90529942512512,16,40,124.821243286133,38
"2020-01-31 10:23:00",4.30508279800415,2.90529942512512,16,40,127.848625183105,38
"2020-01-31 10:23:10",4.30113744735718,2.89925003051758,16,40,125.895462036133,38
"2020-01-31 10:23:20",4.29666614532471,2.90661430358887,16,40,126.544891357422,38
"2020-01-31 10:23:30",4.29535102844238,2.90582537651062,16,40,125.651321411133,38
"2020-01-31 10:23:40",4.30061149597168,2.90714049339294,16,40,125.153274536133,38
"2020-01-31 10:23:50",4.29403591156006,2.90529942512512,16,40,125.211868286133,38
"2020-01-31 10:24:00",4.29535102844238,2.90582537651062,16,40,124.054626464844,38
"2020-01-31 10:24:10",4.29850721359253,2.90319514274597,16,40,126.481414794922,38
"2020-01-31 10:24:20",4.30324172973633,2.90924453735352,16,40,127.555656433105,38
"2020-01-31 10:24:30",4.29587697982788,2.90924453735352,16,40,126.652336120605,38
"2020-01-31 10:24:40",4.29666614532471,2.90135407447815,16,40,123.883728027344,38
"2020-01-31 10:24:50",4.29272079467773,2.9005651473999,16,40,125.739212036133,38
"2020-01-31 10:25:00",4.29666614532471,2.90792942047119,16,40,125.846633911133,38
"2020-01-31 10:25:10",4.29719209671021,2.91055965423584,16,40,126.251922607422,38
"2020-01-31 10:25:20",4.29929637908936,2.90924453735352,16,40,126.725578308105,38
"2020-01-31 10:25:30",4.29929637908936,2.90135407447815,16,40,125.797805786133,38
"2020-01-31 10:25:40",4.29456186294556,2.90003895759583,16,40,126.911125183105,38
"2020-01-31 10:25:50",4.301926612854,2.9045102596283,16,40,126.129852294922,38
"2020-01-31 10:26:00",4.301926612854,2.90977048873901,16,40,125.226516723633,38
"2020-01-31 10:26:10",4.29666614532471,2.90582537651062,16,40,128.2880859375,38
"2020-01-31 10:26:20",4.29850721359253,2.90924453735352,16,40,122.96573638916,38
"2020-01-31 10:26:30",4.29403591156006,2.9045102596283,16,40,124.811477661133,38
"2020-01-31 10:26:40",4.29929637908936,2.9045102596283,16,40,126.090789794922,38
"2020-01-31 10:26:50",4.29535102844238,2.90661430358887,16,40,123.737243652344,38
"2020-01-31 10:27:00",4.29403591156006,2.90529942512512,16,40,126.300750732422,38
"2020-01-31 10:27:10",4.29403591156006,2.91108560562134,16,40,123.16104888916,38
"2020-01-31 10:27:20",4.29719209671021,2.90792942047119,16,40,125.822219848633,38
"2020-01-31 10:27:30",4.29587697982788,2.90582537651062,16,40,126.618156433105,38
"2020-01-31 10:27:40",4.301926612854,2.9039843082428,16,40,128.1806640625,38
